linha_planilha;secretaria;unidade;programa;acao;natureza;desc_sub;valor;vinculo_atual;motivo;vinculo_proposto
1173;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.011-Manutenção de Equipamentos Públicos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;MOBILIÁRIO EM GERAL;"200000,00";;vínculo em branco;01.110.0000
1174;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-GABINETE DA SECRETARIA DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"30000,00";;vínculo em branco;01.110.0000
1175;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-GABINETE DA SECRETARIA DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.90.30.00-MATERIAL DE CONSUMO;MATERIAL DE EXPEDIENTE;"30000,00";;vínculo em branco;01.110.0000
1176;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-GABINETE DA SECRETARIA DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"30000,00";;vínculo em branco;01.110.0000
1177;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-GABINETE DA SECRETARIA DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;"UNIFORMES, TECIDOS E AVIAMENTOS";"30000,00";;vínculo em branco;01.110.0000
1178;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-GABINETE DA SECRETARIA DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.90.30.00-MATERIAL DE CONSUMO;MATERIAL DE EXPEDIENTE;"30000,00";;vínculo em branco;01.110.0000
1179;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-GABINETE DA SECRETARIA DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"50000,00";;vínculo em branco;01.110.0000
1180;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-GABINETE DA SECRETARIA DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;MOBILIÁRIO EM GERAL;"20000,00";;vínculo em branco;01.110.0000
1181;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-GABINETE DA SECRETARIA DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"3000,00";;vínculo em branco;01.110.0000
1182;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;APARELHOS E UTENSÍLIOS DOMÉSTICOS;"100000,00";;vínculo em branco;01.110.0000
1183;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;APARELHOS E UTENSÍLIOS DOMÉSTICOS;"100000,00";;vínculo em branco;01.110.0000
1184;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;APARELHOS E UTENSÍLIOS DOMÉSTICOS;"100000,00";;vínculo em branco;01.110.0000
1185;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;APARELHOS E UTENSÍLIOS DOMÉSTICOS;"30000,00";;vínculo em branco;01.110.0000
1186;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;008-DEPARTAMENTO DE PROTEÇÃO SOCIAL ESPECIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;APARELHOS E UTENSÍLIOS DOMÉSTICOS;"30000,00";;vínculo em branco;01.110.0000
1187;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.011-Manutenção de Equipamentos Públicos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;EQUIPAMENTOS DE PROCESSAMENTO DE DADOS;"61083,00";;vínculo em branco;01.110.0000
1188;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"1,00";;vínculo em branco;01.110.0000
1189;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.006-Representações Oficiais ;3.3.90.33.00-PASSAGENS E DESPESAS COM LOCOMOÇÃO;;"1,00";;vínculo em branco;01.110.0000
1190;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.006-Representações Oficiais ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"1,00";;vínculo em branco;01.110.0000
1191;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"316225,77";;vínculo em branco;01.110.0000
1192;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"57150,50";;vínculo em branco;01.110.0000
1193;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.93.00-INDENIZAÇÕES E RESTITUIÇÕES;;"5195,50";;vínculo em branco;01.110.0000
1194;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;2.011-Manutenção de Equipamentos Públicos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"202624,50";;vínculo em branco;01.110.0000
1195;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.007-Ampliação e Manutenção de Sistemas de Inteligência, Fiscalização e Tecnologia";3.3.90.40.00-SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PESSOA JURÍDICA;;"1378090,08";;vínculo em branco;01.110.0000
1196;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"145475,00";;vínculo em branco;01.110.0000
1197;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0001-Administração e Coordenação Geral​;"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.30.00-MATERIAL DE CONSUMO;;"15586,50";;vínculo em branco;01.110.0000
1198;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.30.00-MATERIAL DE CONSUMO;;"10391,00";;vínculo em branco;01.110.0000
1199;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;"0002-Governo Inteligente, Aberto e Inovador​";"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"51956,00";;vínculo em branco;01.110.0000
1200;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"1167939,05";;vínculo em branco;01.110.0000
1201;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.90.30.00-MATERIAL DE CONSUMO;;"20783,00";;vínculo em branco;01.110.0000
1202;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"5196,50";;vínculo em branco;01.110.0000
1203;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"31174,00";;vínculo em branco;01.110.0000
1204;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;4.4.50.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"0,00";;vínculo em branco;01.110.0000
1205;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"31174,00";;vínculo em branco;01.110.0000
1206;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"405612,59";;vínculo em branco;01.110.0000
1207;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.026-Residências e Internações Compulsórias;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"1819269,73";;vínculo em branco;01.110.0000
1208;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"0,00";;vínculo em branco;01.110.0000
1209;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.90.30.00-MATERIAL DE CONSUMO;;"10391,00";;vínculo em branco;01.110.0000
1210;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.90.36.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;;"5195,50";;vínculo em branco;01.110.0000
1211;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"83128,00";;vínculo em branco;01.110.0000
1212;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;4.4.50.51.00-OBRAS E INSTALAÇÕES;;"0,00";;vínculo em branco;01.110.0000
1213;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;4.4.50.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"0,00";;vínculo em branco;01.110.0000
1214;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.041-Ação Transversal de Garantia de Direitos;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"20782,00";;vínculo em branco;01.110.0000
1215;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0018-Proteção Social e Garantia de Direitos​;2.027-Intermediação Profissional ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"3212030,92";;vínculo em branco;01.110.0000
1216;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;001-CHEFIA DE GABINETE;0019-Segurança Alimentar e Combate à Pobreza​;2.024-Distribuição de Alimentos e Benefícios para as Famílias em Situação de Vulnerabilidade;3.3.90.48.00 - OUTROS AUXILIOS FINANCEIROS A PESSOAS FISICAS;;"60000000,00";;vínculo em branco;01.110.0000
1217;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;"0002-Governo Inteligente, Aberto e Inovador​";2.003-Qualificação de Servidores e Processos Institucionais;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"145474,00";;vínculo em branco;01.110.0000
1218;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;"0002-Governo Inteligente, Aberto e Inovador​";"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.30.00-MATERIAL DE CONSUMO;;"159329,36";;vínculo em branco;01.110.0000
1219;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;"0002-Governo Inteligente, Aberto e Inovador​";"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"318658,72";;vínculo em branco;01.110.0000
1220;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.30.00-MATERIAL DE CONSUMO;;"12988,75";;vínculo em branco;01.110.0000
1221;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.011-Manutenção de Equipamentos Públicos ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"12988,75";;vínculo em branco;01.110.0000
1222;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.011-Manutenção de Equipamentos Públicos ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"12988,75";;vínculo em branco;01.110.0000
1223;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"0,00";;vínculo em branco;01.110.0000
1224;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.30.00-MATERIAL DE CONSUMO;;"633851,00";;vínculo em branco;01.110.0000
1225;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"519553,00";;vínculo em branco;01.110.0000
1226;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"4601000,00";;vínculo em branco;01.110.0000
1227;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;3.3.90.30.00-MATERIAL DE CONSUMO;;"684762,95";;vínculo em branco;01.110.0000
1228;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"609033,41";;vínculo em branco;01.110.0000
1229;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;3.3.90.93.00-INDENIZAÇÕES E RESTITUIÇÕES;;"36368,50";;vínculo em branco;01.110.0000
1230;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;4.4.50.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"1,00";;vínculo em branco;01.110.0000
1231;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"207820,00";;vínculo em branco;01.110.0000
1232;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;3.3.50.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"20670361,53";;vínculo em branco;01.110.0000
1233;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;3.3.71.70.00-RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;;"81049,80";;vínculo em branco;01.110.0000
1234;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;3.3.90.30.00-MATERIAL DE CONSUMO;;"2370682,82";;vínculo em branco;01.110.0000
1235;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"727348,50";;vínculo em branco;01.110.0000
1236;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;3.3.90.48.00 - OUTROS AUXILIOS FINANCEIROS A PESSOAS FISICAS;;"1436588,96";;vínculo em branco;01.110.0000
1237;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;3.3.90.93.00-INDENIZAÇÕES E RESTITUIÇÕES;;"83128,00";;vínculo em branco;01.110.0000
1238;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;4.4.50.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"920852,97";;vínculo em branco;01.110.0000
1239;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;4.4.71.70.00-RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;;"9351,90";;vínculo em branco;01.110.0000
1240;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.016-Manutenção de Equipamentos Públicos - Proteção Especial ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"311729,96";;vínculo em branco;01.110.0000
1241;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.024-Distribuição de Alimentos e Benefícios para as Famílias em Situação de Vulnerabilidade;3.3.90.30.00-MATERIAL DE CONSUMO;;"102369,01";;vínculo em branco;01.110.0000
1242;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.024-Distribuição de Alimentos e Benefícios para as Famílias em Situação de Vulnerabilidade;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"773194,08";;vínculo em branco;01.110.0000
1243;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.024-Distribuição de Alimentos e Benefícios para as Famílias em Situação de Vulnerabilidade;3.3.90.93.00-INDENIZAÇÕES E RESTITUIÇÕES;;"10391,00";;vínculo em branco;01.110.0000
1244;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;005-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;0018-Proteção Social e Garantia de Direitos​;2.024-Distribuição de Alimentos e Benefícios para as Famílias em Situação de Vulnerabilidade;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"181842,50";;vínculo em branco;01.110.0000
1245;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0018-Proteção Social e Garantia de Direitos​;"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.30.00-MATERIAL DE CONSUMO;;"62346,00";;vínculo em branco;01.110.0000
1246;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0018-Proteção Social e Garantia de Direitos​;"2.005-Promoção de Eventos, Comunicação e Participação Social ";3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"5196,50";;vínculo em branco;01.110.0000
1247;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;3.3.90.30.00-MATERIAL DE CONSUMO;;"108998,26";;vínculo em branco;01.110.0000
1248;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;3.3.90.39.00-OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"1,00";;vínculo em branco;01.110.0000
1249;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;3.3.90.93.00-INDENIZAÇÕES E RESTITUIÇÕES;;"5195,50";;vínculo em branco;01.110.0000
1250;14 - SECRETARIA DE ASSISTÊNCIA SOCIAL;007-DEPARTAMENTO DE PROTEÇÃO SOCIAL BÁSICA;0018-Proteção Social e Garantia de Direitos​;2.015-Manutenção de Equipamentos Públicos - Proteção Básica ;4.4.90.52.00-EQUIPAMENTOS E MATERIAL PERMANENTE;;"62345,92";;vínculo em branco;01.110.0000
